period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,SD,South Dakota,6,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,TN,Tennessee,71,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,TX,Texas,417,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,US,United States,7596,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,UT,Utah,89,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,VA,Virginia,167,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,VT,Vermont,21,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,WA,Washington,309,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,WI,Wisconsin,61,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,WV,West Virginia,7,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,WY,Wyoming,4,Million kilowatthours
2023,EV0CN,Legacy charging ports for electric vehicles,AK,Alaska,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,AL,Alabama,0,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,US,United States,3104,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,UT,Utah,27,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,VA,Virginia,226,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,VT,Vermont,21,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,WA,Washington,165,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,WI,Wisconsin,8,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,WV,West Virginia,18,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,WY,Wyoming,4,Number
2023,EV2CN,Level 2 charging ports for electric vehicles,AK,Alaska,113,Number
2023,ESRPP,Electricity consumed by (sales to ultimate customers in) the residential sector per capita,MO,Missouri,5632,Kilowatthours
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,SD,South Dakota,17899,Billion Btu
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,TN,Tennessee,141088,Billion Btu
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,TX,Texas,575300,Billion Btu
2023,ESRPP,Electricity consumed by (sales to ultimate customers in) the residential sector per capita,NM,New Mexico,3459,Kilowatthours
2023,ESRCD,Electricity price in the residential sector,CT,Connecticut,87.58,Dollars per million Btu
2023,ESRCD,Electricity price in the residential sector,DC,District of Columbia,48.2,Dollars per million Btu
2023,ESRFB,Electricity consumed by refineries,IL,Illinois,11611,Billion Btu
2023,ESRFB,Electricity consumed by refineries,IN,Indiana,5063,Billion Btu
2023,ESRFB,Electricity consumed by refineries,OH,Ohio,6026,Billion Btu
2023,ESRFB,Electricity consumed by refineries,OK,Oklahoma,5411,Billion Btu
2023,ESRFB,Electricity consumed by refineries,OR,Oregon,0,Billion Btu
2023,ESRCD,Electricity price in the residential sector,OR,Oregon,37.32,Dollars per million Btu
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,WY,Wyoming,2948,Million kilowatthours
2023,ESRCV,Electricity expenditures in the residential sector,AK,Alaska,490.1,Million dollars
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,US,United States,4947486,Billion Btu
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,DE,Delaware,4932,Million kilowatthours
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,FL,Florida,135805,Million kilowatthours
2023,ESRCD,Electricity price in the residential sector,DE,Delaware,46.11,Dollars per million Btu
2023,ESRCD,Electricity price in the residential sector,FL,Florida,44.57,Dollars per million Btu
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,MO,Missouri,34965,Million kilowatthours
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,MS,Mississippi,18544,Million kilowatthours
2023,ESRFB,Electricity consumed by refineries,NV,Nevada,3,Billion Btu
2023,ESRFB,Electricity consumed by refineries,NY,New York,0,Billion Btu
2023,ESRCD,Electricity price in the residential sector,MO,Missouri,36.86,Dollars per million Btu
2023,ESRCD,Electricity price in the residential sector,MS,Mississippi,38.76,Dollars per million Btu
2023,ESRCD,Electricity price in the residential sector,MT,Montana,36.75,Dollars per million Btu
2023,ESRCV,Electricity expenditures in the residential sector,AL,Alabama,4593.8,Million dollars
2023,ESRCV,Electricity expenditures in the residential sector,AR,Arkansas,2251.2,Million dollars
2023,ESRFB,Electricity consumed by refineries,SC,South Carolina,0,Billion Btu
2023,ESRFB,Electricity consumed by refineries,SD,South Dakota,0,Billion Btu
2023,ESRFB,Electricity consumed by refineries,TN,Tennessee,1941,Billion Btu
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,GA,Georgia,58412,Million kilowatthours
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,HI,Hawaii,2693,Million kilowatthours
2023,ESRCV,Electricity expenditures in the residential sector,MT,Montana,721.7,Million dollars
2023,ESRCV,Electricity expenditures in the residential sector,NC,North Carolina,7593.1,Million dollars
2023,ESRCV,Electricity expenditures in the residential sector,ND,North Dakota,557.9,Million dollars
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,MT,Montana,5756,Million kilowatthours
2023,ESRCV,Electricity expenditures in the residential sector,US,United States,231992.7,Million dollars
2023,ESRCV,Electricity expenditures in the residential sector,UT,Utah,1268.5,Million dollars
2023,ESRCV,Electricity expenditures in the residential sector,VA,Virginia,6145.5,Million dollars
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,SD,South Dakota,5246,Million kilowatthours
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,TN,Tennessee,41351,Million kilowatthours
2023,ESRFB,Electricity consumed by refineries,HI,Hawaii,143,Billion Btu
2023,ESRFB,Electricity consumed by refineries,IA,Iowa,0,Billion Btu
2023,ESRFB,Electricity consumed by refineries,ID,Idaho,0,Billion Btu
2023,ESRFB,Electricity consumed by refineries,TX,Texas,39081,Billion Btu
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,MI,Michigan,111005,Billion Btu
2023,ESRCB,Electricity consumed by (sales to ultimate customers in) the residential sector,MN,Minnesota,78555,Billion Btu
2023,BDTXP,Biodiesel total end-use consumption,SC,South Carolina,666,Thousand barrels
2023,BDCCP,Biodiesel consumed by the commercial sector,AL,Alabama,0,Thousand barrels
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,SC,South Carolina,6600,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,SD,South Dakota,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,HI,Hawaii,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,IA,Iowa,0,Thousand kilowatts
2023,NUETV,Nuclear fuel total expenditures,KY,Kentucky,0,Million dollars
2023,NUETV,Nuclear fuel total expenditures,LA,Louisiana,73.4,Million dollars
2023,NUETV,Nuclear fuel total expenditures,MA,Massachusetts,0,Million dollars
2023,NUETV,Nuclear fuel total expenditures,OK,Oklahoma,0,Million dollars
2023,NUETV,Nuclear fuel total expenditures,OR,Oregon,0,Million dollars
2023,NUETV,Nuclear fuel total expenditures,PA,Pennsylvania,505.1,Million dollars
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,ID,Idaho,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,IL,Illinois,11568,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,IN,Indiana,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,KS,Kansas,1177,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,KY,Kentucky,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,LA,Louisiana,2137,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,MA,Massachusetts,0,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,MD,Maryland,1745,Thousand kilowatts
2023,NUGBP,Nuclear generating units net summer capacity in all sectors,ME,Maine,0,Thousand kilowatts
2023,NUETV,Nuclear fuel total expenditures,AL,Alabama,312.3,Million dollars
2023,NUETV,Nuclear fuel total expenditures,AR,Arkansas,72.9,Million dollars
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,PA,Pennsylvania,1340,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,RI,Rhode Island,7,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,SC,South Carolina,217,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,SD,South Dakota,214,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,TN,Tennessee,470,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,TX,Texas,705,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,CA,California,415,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,CO,Colorado,178,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,CT,Connecticut,2209,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,DC,District of Columbia,0,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,DE,Delaware,111,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,FL,Florida,1611,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,GA,Georgia,1191,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,HI,Hawaii,1980,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,US,United States,29441,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,UT,Utah,28,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,VA,Virginia,737,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,VT,Vermont,126,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,WA,Washington,17,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,WI,Wisconsin,636,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,WV,West Virginia,11,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,WY,Wyoming,6,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,IA,Iowa,837,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,ID,Idaho,5,Thousand kilowatts
2023,PAGBP,Petroleum generating units net summer capacity in all sectors,IL,Illinois,660,Thousand kilowatts
2023,EVPUP,Electric vehicle charging locations with public ports only,NY,New York,4090,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,OH,Ohio,1539,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,OK,Oklahoma,329,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,OR,Oregon,1206,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,PA,Pennsylvania,1687,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,RI,Rhode Island,304,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,SC,South Carolina,498,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,SD,South Dakota,92,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,TN,Tennessee,824,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,TX,Texas,3189,Number
2023,EVPUP,Electric vehicle charging locations with public ports only,US,United States,63069,Number
2023,EV0CN,Legacy charging ports for electric vehicles,NJ,New Jersey,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,NM,New Mexico,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,NV,Nevada,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,NY,New York,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,OH,Ohio,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,OK,Oklahoma,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,OR,Oregon,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,PA,Pennsylvania,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,RI,Rhode Island,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,SC,South Carolina,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,SD,South Dakota,0,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,CT,Connecticut,128,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,DC,District of Columbia,4,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,DE,Delaware,1,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,FL,Florida,19,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,GA,Georgia,10,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,HI,Hawaii,1,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,IA,Iowa,1,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,ID,Idaho,3,Number
